File Name,Pos.Z,Depth (cm),Obj.N,T.Ar,Obj.Ar,Obj.Ar/T.Ar,T.Pm,Obj.Pm,Obj.Pm/Obj.Ar,Av.Obj.Ar,Av.Obj.ECDa,SCv.I,Eu.N,Po.N(cl),Po.Ar(cl),Po.Pm(cl),Po(cl),Po.Ar(op),Po.Ar(tot),Po(op),Po(tot),Crd.X,Crd.Y,MMI(x),MMI(y),MMI(polar),Gr.R(x),Gr.R(y),Gr.R(polar),Pr.In(xy),MMI(max),MMI(min),T.Or(phi),Ecc,St.Th(pl),St.Sp(pl),St.Li.Dn(pl),FD,i.Pm,Unnamed: 39
wb497_16_14_rec_voi_0904.bmp,17.97395,15.797395,96.0,81.47575,20.96484,25.73138,33.78778,180.91389,8.62940,0.21838,0.52731,1.28493,70.0,26.0,5.54735,-7.09551,20.92377,54.96357,60.51091,67.46003,74.26862,,,,,,,,,,,,58.26508,0.38146,0.23177,0.66895,1.11023,1.49355,10.92536,
wb497_16_14_rec_voi_0905.bmp,17.99384,15.799384,89.0,81.47575,21.02522,25.80549,33.78778,180.20776,8.57103,0.23624,0.54844,-0.41637,66.0,23.0,5.51775,2.33419,20.78799,54.93278,60.45053,67.42225,74.19451,,,,,,,,,,,,56.94210,0.3724,0.23334,0.67090,1.10590,1.49125,10.72753,
wb497_16_14_rec_voi_0906.bmp,18.01372,15.801372,101.0,81.47575,21.11199,25.91200,33.78778,182.14944,8.62777,0.20903,0.51589,2.79298,73.0,28.0,6.54168,-18.26462,23.65574,53.82208,60.36376,66.05901,74.08800,,,,,,,,,,,,55.40042,0.35353,0.23181,0.66279,1.11781,1.499,10.77794,
wb497_16_14_rec_voi_0907.bmp,18.03360,15.80336,106.0,81.47575,21.25209,26.08394,33.78778,184.16466,8.66572,0.20049,0.50525,-0.09446,75.0,31.0,5.07583,0.51332,19.27927,55.14784,60.22366,67.68620,73.91606,,,,,,,,,,,,52.27693,0.328,0.23079,0.65402,1.13018,1.50597,10.69359,
wb497_16_14_rec_voi_0908.bmp,18.05348,15.805348,111.0,81.47575,21.35665,26.21228,33.78778,184.69360,8.64806,0.19240,0.49495,1.70969,93.0,18.0,6.33676,-10.81733,22.88182,53.78235,60.11910,66.01025,73.78772,,,,,,,,,,,,49.50556,0.29545,0.23127,0.65101,1.13343,1.50581,10.38670,
wb497_16_14_rec_voi_0909.bmp,18.07337,15.807337,105.0,81.47575,21.71140,26.64768,33.78778,191.98377,8.84253,0.20678,0.51310,-0.26873,74.0,31.0,7.12216,1.94950,24.70094,52.64219,59.76435,64.61087,73.35232,,,,,,,,,,,,44.34966,0.24482,0.22618,0.62260,1.17817,1.51742,10.43570,
wb497_16_14_rec_voi_0910.bmp,18.09325,15.809325,94.0,81.47575,22.27152,27.33515,33.78778,196.61999,8.82831,0.23693,0.54924,-0.29425,62.0,32.0,6.29213,1.88727,22.02846,52.91210,59.20423,64.94214,72.66485,,,,,,,,,,,,32.11315,0.19257,0.22654,0.60222,1.20662,1.52988,9.94163,
wb497_16_14_rec_voi_0911.bmp,18.11313,15.811313,92.0,81.47575,22.94465,28.16133,33.78778,201.32010,8.77416,0.24940,0.56351,-0.81039,64.0,28.0,6.40954,5.23487,21.83519,52.12155,58.53110,63.97186,71.83867,,,,,,,,,,,,12.02180,0.16187,0.22794,0.58147,1.23546,1.54068,9.93481,
wb497_16_14_rec_voi_0912.bmp,18.13302,15.813302,73.0,81.47575,23.58512,28.94742,33.78778,202.54800,8.58796,0.32308,0.64138,-1.65708,33.0,40.0,6.72842,11.19768,22.19609,51.16221,57.89063,62.79440,71.05258,,,,,,,,,,,,172.88277,0.17326,0.23288,0.57162,1.24300,1.54435,9.96634,
wb497_16_14_rec_voi_0913.bmp,18.15290,15.81529,73.0,81.47575,24.07740,29.55161,33.78778,203.53462,8.45335,0.32983,0.64803,-1.57200,31.0,42.0,7.00678,11.06205,22.54130,50.39158,57.39835,61.84856,70.44839,,,,,,,,,,,,159.14390,0.18449,0.23659,0.56402,1.24905,1.54875,10.04004,
wb497_16_14_rec_voi_0914.bmp,18.17278,15.817278,68.0,81.47575,24.43264,29.98763,33.78778,201.40645,8.24333,0.35930,0.67637,-2.20953,27.0,41.0,7.08584,15.70943,22.48154,49.95727,57.04311,61.31550,70.01237,,,,,,,,,,,,147.71581,0.20678,0.24262,0.56645,1.23599,1.54405,10.19811,
wb497_16_14_rec_voi_0915.bmp,18.19266,15.819266,75.0,81.47575,24.53894,30.11809,33.78778,199.38275,8.12516,0.32719,0.64543,-0.70427,38.0,37.0,6.68839,4.75003,21.41840,50.24842,56.93681,61.67285,69.88191,,,,,,,,,,,,138.54351,0.2098,0.24615,0.57113,1.22357,1.54367,9.92516,
wb497_16_14_rec_voi_0916.bmp,18.21255,15.821255,81.0,81.47575,24.55786,30.14131,33.78778,198.37415,8.07783,0.30318,0.62131,0.97164,41.0,40.0,7.07166,-6.83534,22.35778,49.84623,56.91789,61.17922,69.85869,,,,,,,,,,,,131.04175,0.23798,0.24759,0.57384,1.21738,1.53787,9.90145,
wb497_16_14_rec_voi_0917.bmp,18.23243,15.823243,74.0,81.47575,24.55939,30.14320,33.78778,196.69587,8.00899,0.33188,0.65005,-0.34052,35.0,39.0,7.27792,2.53233,22.85971,49.63844,56.91636,60.92419,69.85680,,,,,,,,,,,,127.28052,0.26812,0.24972,0.57872,1.20708,1.53668,9.64597,
wb497_16_14_rec_voi_0918.bmp,18.25231,15.825231,71.0,81.47575,24.41767,29.96925,33.78778,193.76005,7.93524,0.34391,0.66173,-0.69154,38.0,33.0,6.86288,4.81626,21.93976,50.19520,57.05808,61.60753,70.03075,,,,,,,,,,,,125.95339,0.29617,0.25204,0.58896,1.18907,1.53354,10.00969,
wb497_16_14_rec_voi_0919.bmp,18.27219,15.827219,83.0,81.47575,24.23227,29.74169,33.78778,188.42087,7.77562,0.29196,0.60970,1.42231,48.0,35.0,7.07640,-10.03470,22.60205,50.16708,57.24348,61.57302,70.25831,,,,,,,,,,,,125.22156,0.3164,0.25721,0.60761,1.15630,1.52586,9.69456,
wb497_16_14_rec_voi_0920.bmp,18.29208,15.829208,74.0,81.47575,24.15898,29.65175,33.78778,182.11168,7.53805,0.32647,0.64473,0.05835,23.0,51.0,5.72677,-0.27385,19.16222,51.58999,57.31677,63.31944,70.34825,,,,,,,,,,,,124.43275,0.3232,0.26532,0.62947,1.11758,1.51316,9.43326,
wb497_16_14_rec_voi_0921.bmp,18.31196,15.831196,73.0,81.47575,24.06584,29.53742,33.78778,179.53244,7.46005,0.32967,0.64788,1.65047,37.0,36.0,5.39268,1.11029,18.30601,52.01724,57.40991,63.84383,70.46258,,,,,,,,,,,,122.57569,0.33454,0.26809,0.63955,1.10175,1.50918,9.02696,
wb497_16_14_rec_voi_0922.bmp,18.33184,15.833184,73.0,81.47575,23.93568,29.37767,33.78778,179.18985,7.48631,0.32789,0.64612,-0.15596,28.0,45.0,5.02715,8.18136,17.35726,52.51292,57.54007,64.45221,70.62233,,,,,,,,,,,,121.54850,0.3474,0.26715,0.64222,1.09965,1.51434,8.52706,
wb497_16_14_rec_voi_0923.bmp,18.35172,15.835172,64.0,81.47575,23.79657,29.20694,33.78778,177.41040,7.45529,0.37182,0.68805,0.56601,22.0,42.0,4.80894,6.27331,16.81123,52.87024,57.67918,64.89077,70.79306,,,,,,,,,,,,121.50396,0.35471,0.26827,0.65023,1.08873,1.50825,8.32682,
wb497_16_14_rec_voi_0924.bmp,18.37161,15.837161,72.0,81.47575,23.69641,29.08400,33.78778,179.53409,7.57643,0.32912,0.64734,0.06178,30.0,42.0,4.73645,5.80377,16.65835,53.04290,57.77934,65.10268,70.91600,,,,,,,,,,,,121.85276,0.35697,0.26398,0.64366,1.10176,1.51054,7.86569,
wb497_16_14_rec_voi_0925.bmp,18.39149,15.839149,73.0,81.47575,23.55291,28.90787,33.78778,181.06447,7.68756,0.32264,0.64094,0.38134,28.0,45.0,5.08057,-1.86929,17.74347,52.84227,57.92284,64.85644,71.09213,,,,,,,,,,,,120.97521,0.35002,0.26016,0.63980,1.11116,1.50392,7.98982,
wb497_16_14_rec_voi_0926.bmp,18.41137,15.841137,72.0,81.47575,23.45501,28.78772,33.78778,180.94435,7.71453,0.32576,0.64403,0.34025,23.0,49.0,4.56033,8.83276,16.27797,53.46041,58.02074,65.61511,71.21228,,,,,,,,,,,,121.97332,0.33116,0.25925,0.64131,1.11042,1.50249,7.70522,
wb497_16_14_rec_voi_0927.bmp,18.43126,15.843126,63.0,81.47575,23.39824,28.71804,33.78778,179.69949,7.68004,0.37140,0.68766,0.73913,18.0,45.0,4.48374,4.15761,16.08113,53.59378,58.07751,65.77881,71.28196,,,,,,,,,,,,123.27870,0.30402,0.26042,0.64638,1.10278,1.49909,7.66745,
wb497_16_14_rec_voi_0928.bmp,18.45114,15.845114,58.0,81.47575,23.39300,28.71161,33.78778,178.00839,7.60947,0.40333,0.71661,0.07953,16.0,42.0,4.86058,10.16949,17.20340,53.22218,58.08275,65.32272,71.28839,,,,,,,,,,,,123.47581,0.27617,0.26283,0.65258,1.09240,1.4928,8.00687,
wb497_16_14_rec_voi_0929.bmp,18.47102,15.847102,68.0,81.47575,23.21258,28.49017,33.78778,174.62068,7.52267,0.34136,0.65927,-1.48696,25.0,43.0,4.84630,7.25331,17.27188,53.41687,58.26317,65.56168,71.50983,,,,,,,,,,,,124.92187,0.24304,0.26586,0.66731,1.07161,1.48823,8.11935,
wb497_16_14_rec_voi_0930.bmp,18.49090,15.84909,79.0,81.47575,22.93700,28.15193,33.78778,172.97252,7.54120,0.29034,0.60801,-0.38157,42.0,37.0,4.79688,3.29676,17.29610,53.74188,58.53875,65.96058,71.84807,,,,,,,,,,,,127.80817,0.21804,0.26521,0.67686,1.06150,1.48785,8.11011,
wb497_16_14_rec_voi_0931.bmp,18.51079,15.851079,82.0,81.47575,22.71492,27.87937,33.78778,171.53249,7.55153,0.27701,0.59389,-0.63401,46.0,36.0,4.57822,2.94135,16.77424,54.18261,58.76083,66.50152,72.12063,,,,,,,,,,,,132.21484,0.21152,0.26485,0.68513,1.05266,1.48594,8.46118,
wb497_16_14_rec_voi_0932.bmp,18.53067,15.853067,89.0,81.47575,22.63215,27.77778,33.78778,176.66967,7.80614,0.25429,0.56901,-0.64129,51.0,38.0,4.74712,3.08325,17.33837,54.09648,58.84360,66.39580,72.22222,,,,,,,,,,,,133.91396,0.23517,0.25621,0.66614,1.08419,1.49408,8.74677,
wb497_16_14_rec_voi_0933.bmp,18.55055,15.855055,73.0,81.47575,22.49038,27.60377,33.78778,176.92790,7.86683,0.30809,0.62631,-1.08359,27.0,46.0,4.60530,5.03293,16.99643,54.38007,58.98537,66.74387,72.39623,,,,,,,,,,,,130.10945,0.23522,0.25423,0.66677,1.08577,1.49502,8.84860,
wb497_16_14_rec_voi_0934.bmp,18.57043,15.857043,76.0,81.47575,22.26104,27.32230,33.78778,175.90283,7.90182,0.29291,0.61069,0.78141,36.0,40.0,4.50301,5.66352,16.82484,54.71170,59.21471,67.15090,72.67770,,,,,,,,,,,,125.09194,0.22359,0.25311,0.67327,1.07948,1.49447,8.92130,
wb497_16_14_rec_voi_0935.bmp,18.59032,15.859032,82.0,81.47575,21.94256,26.93140,33.78778,176.26271,8.03291,0.26759,0.58370,1.68907,50.0,32.0,5.01391,1.25205,18.60003,54.51927,59.53319,66.91473,73.06860,,,,,,,,,,,,115.41633,0.21352,0.24898,0.67551,1.08169,1.4941,9.26072,
wb497_16_14_rec_voi_0936.bmp,18.61020,15.86102,81.0,81.47575,21.68131,26.61075,33.78778,177.93134,8.20667,0.26767,0.58379,1.40126,51.0,30.0,4.90199,-2.90650,18.44010,54.89246,59.79444,67.37276,73.38925,,,,,,,,,,,,102.35285,0.21582,0.24370,0.67211,1.09193,1.49486,9.39649,
wb497_16_14_rec_voi_0937.bmp,18.63008,15.863008,85.0,81.47575,21.46304,26.34286,33.78778,178.67407,8.32473,0.25251,0.56701,-0.70871,59.0,26.0,5.69579,4.07622,20.97215,54.31692,60.01271,66.66636,73.65714,,,,,,,,,,,,90.61663,0.25124,0.24025,0.67176,1.09649,1.49815,9.27478,
wb497_16_14_rec_voi_0938.bmp,18.64997,15.864997,95.0,81.47575,21.33179,26.18177,33.78778,180.30494,8.45240,0.22455,0.53470,0.64488,65.0,30.0,5.61045,2.72454,20.82399,54.53351,60.14396,66.93219,73.81823,,,,,,,,,,,,86.34691,0.30811,0.23662,0.66714,1.10649,1.50078,8.90966,
wb497_16_14_rec_voi_0939.bmp,18.66985,15.866985,85.0,81.47575,21.38442,26.24636,33.78778,180.85283,8.45722,0.25158,0.56597,-1.08114,52.0,33.0,6.47546,7.05511,23.24297,53.61587,60.09133,65.80592,73.75364,,,,,,,,,,,,84.93920,0.3574,0.23648,0.66453,1.10986,1.50356,8.88054,
wb497_16_14_rec_voi_0940.bmp,18.68973,15.868973,78.0,81.47575,21.38264,26.24418,33.78778,179.07421,8.37475,0.27414,0.59080,-1.89789,46.0,32.0,7.00248,13.35017,24.66954,53.09063,60.09311,65.16127,73.75582,,,,,,,,,,,,84.24688,0.39297,0.23881,0.67115,1.09894,1.50119,9.21655,
wb497_16_14_rec_voi_0941.bmp,18.70961,15.870961,92.0,81.47575,21.35522,26.21052,33.78778,181.59555,8.50357,0.23212,0.54364,-1.84740,64.0,28.0,6.52023,12.13592,23.39060,53.60030,60.12053,65.78681,73.78948,,,,,,,,,,,,84.13611,0.4237,0.23520,0.66214,1.11441,1.50453,9.84497,
wb497_16_14_rec_voi_0942.bmp,18.72950,15.87295,103.0,81.47575,21.30694,26.15126,33.78778,182.76322,8.57764,0.20686,0.51321,-1.37695,85.0,18.0,6.61383,9.19279,23.68784,53.55499,60.16881,65.73120,73.84874,,,,,,,,,,,,84.89327,0.45081,0.23316,0.65843,1.12158,1.50427,10.16451,
wb497_16_14_rec_voi_0943.bmp,18.74938,15.874938,98.0,81.47575,21.38274,26.24430,33.78778,184.56114,8.63131,0.21819,0.52708,-0.46114,73.0,25.0,4.97769,2.37313,18.88319,55.11532,60.09301,67.64629,73.75570,,,,,,,,,,,,85.22105,0.47101,0.23171,0.65120,1.13261,1.50771,10.36333,
wb497_16_14_rec_voi_0944.bmp,18.76926,15.876926,98.0,81.47575,21.36030,26.21676,33.78778,183.07618,8.57086,0.21796,0.52680,-2.47167,75.0,23.0,6.66438,16.55801,23.78039,53.45107,60.11545,65.60365,73.78324,,,,,,,,,,,,84.86633,0.49318,0.23335,0.65673,1.12350,1.5063,10.56116,
wb497_16_14_rec_voi_0945.bmp,18.78914,15.878914,90.0,81.47575,21.30738,26.15181,33.78778,182.13463,8.54796,0.23675,0.54903,-0.75170,59.0,31.0,6.65548,16.43988,23.80115,53.51289,60.16837,65.67952,73.84819,,,,,,,,,,,,83.36929,0.5112,0.23397,0.66070,1.11772,1.50425,10.44528,
wb497_16_14_rec_voi_0946.bmp,18.80903,15.880903,95.0,81.47575,21.14728,25.95530,33.78778,179.28585,8.47796,0.22260,0.53238,-1.85726,71.0,24.0,4.91246,9.18383,18.85077,55.41601,60.32847,68.01534,74.04470,,,,,,,,,,,,82.43474,0.52913,0.23591,0.67299,1.10024,1.49934,10.29204,
wb497_16_14_rec_voi_0947.bmp,18.82891,15.882891,98.0,81.47575,21.14451,25.95190,33.78778,181.33649,8.57606,0.21576,0.52413,-0.54137,69.0,29.0,4.92175,2.71338,18.88170,55.40949,60.33124,68.00734,74.04810,,,,,,,,,,,,81.41587,0.54007,0.23321,0.66541,1.11282,1.50322,9.84397,
wb497_16_14_rec_voi_0948.bmp,18.84879,15.884879,90.0,81.47575,21.17772,25.99266,33.78778,182.34476,8.61022,0.23531,0.54736,-0.74730,62.0,28.0,5.46552,15.43810,20.51371,54.83252,60.29803,67.29919,74.00734,,,,,,,,,,,,81.28569,0.54391,0.23228,0.66136,1.11901,1.49916,9.77850,
wb497_16_14_rec_voi_0949.bmp,18.86867,15.886867,110.0,81.47575,21.28465,26.12391,33.78778,182.74407,8.58572,0.19350,0.49635,-0.38100,78.0,32.0,6.02430,2.33082,22.05981,54.16680,60.19110,66.48211,73.87609,,,,,,,,,,,,80.60110,0.55122,0.23294,0.65875,1.12146,1.5004,9.80421,
wb497_16_14_rec_voi_0950.bmp,18.88856,15.888856,94.0,81.47575,21.50791,26.39793,33.78778,184.12621,8.56086,0.22881,0.53975,-2.27094,60.0,34.0,5.80668,13.21523,21.25853,54.16116,59.96784,66.47519,73.60207,,,,,,,,,,,,80.30002,0.55899,0.23362,0.65138,1.12994,1.49723,9.86868,
wb497_16_14_rec_voi_0951.bmp,18.90844,15.890844,114.0,81.47575,21.66302,26.58831,33.78778,184.79340,8.53036,0.19003,0.49188,-1.95758,86.0,28.0,5.87640,11.53061,21.33815,53.93632,59.81273,66.19924,73.41169,,,,,,,,,,,,80.00940,0.56137,0.23446,0.64735,1.13404,1.49894,9.71544,
wb497_16_14_rec_voi_0952.bmp,18.92832,15.892832,116.0,81.47575,21.80934,26.76789,33.78778,185.65473,8.51262,0.18801,0.48927,-0.99685,90.0,26.0,5.21310,5.21860,19.29176,54.45331,59.66641,66.83376,73.23211,,,,,,,,,,,,79.98852,0.562,0.23495,0.64277,1.13933,1.50489,9.89239,
wb497_16_14_rec_voi_0953.bmp,18.94821,15.894821,114.0,81.47575,21.98506,26.98356,33.78778,187.17664,8.51381,0.19285,0.49553,-0.41746,86.0,28.0,5.53628,2.32985,20.11631,53.95441,59.49069,66.22143,73.01644,,,,,,,,,,,,79.55741,0.56725,0.23491,0.63566,1.14866,1.50814,9.68632,
wb497_16_14_rec_voi_0954.bmp,18.96809,15.896809,105.0,81.47575,22.11112,27.13828,33.78778,186.68098,8.44286,0.21058,0.51780,-1.34758,70.0,35.0,6.58774,8.90127,22.95470,52.77690,59.36463,64.77620,72.86172,,,,,,,,,,,,79.85466,0.57214,0.23689,0.63600,1.14562,1.5083,9.29067,
wb497_16_14_rec_voi_0955.bmp,18.98797,15.898797,88.0,81.47575,22.24790,27.30616,33.78778,186.52426,8.38390,0.25282,0.56736,-0.50433,52.0,36.0,8.00234,4.05472,26.45382,51.22551,59.22785,62.87209,72.69384,,,,,,,,,,,,80.10142,0.57642,0.23855,0.63507,1.14466,1.51747,9.30573,
wb497_16_14_rec_voi_0956.bmp,19.00785,15.900785,98.0,81.47575,22.29025,27.35814,33.78778,185.79966,8.33547,0.22745,0.53815,-0.01149,68.0,30.0,6.58161,0.09217,22.79593,52.60389,59.18550,64.56386,72.64186,,,,,,,,,,,,79.69128,0.58189,0.23994,0.63709,1.14021,1.51062,9.22720,
wb497_16_14_rec_voi_0957.bmp,19.02774,15.902774,98.0,81.47575,22.21079,27.26061,33.78778,184.42503,8.30340,0.22664,0.53719,0.79900,69.0,29.0,5.39737,-4.30029,19.54992,53.86759,59.26496,66.11487,72.73939,,,,,,,,,,,,79.10304,0.58602,0.24087,0.64270,1.13178,1.50592,8.97072,
wb497_16_14_rec_voi_0958.bmp,19.04762,15.904762,103.0,81.47575,22.13909,27.17261,33.78778,182.76936,8.25551,0.21494,0.52314,1.77867,70.0,33.0,5.13355,-9.12355,18.82306,54.20312,59.33666,66.52669,72.82739,,,,,,,,,,,,78.92177,0.5879,0.24226,0.64931,1.12162,1.50641,8.43930,
wb497_16_14_rec_voi_0959.bmp,19.06750,15.90675,118.0,81.47575,22.05167,27.06532,33.78778,181.51602,8.23139,0.18688,0.48779,3.95796,94.0,24.0,5.14432,-20.36565,18.91572,54.27976,59.42408,66.62075,72.93468,,,,,,,,,,,,78.75468,0.5879,0.24297,0.65475,1.11393,1.50988,8.02717,
wb497_16_14_rec_voi_0960.bmp,19.08738,15.908738,119.0,81.47575,22.05765,27.07266,33.78778,181.13401,8.21184,0.18536,0.48580,3.26285,96.0,23.0,5.65349,-18.44774,20.40151,53.76461,59.41810,65.98848,72.92734,,,,,,,,,,,,78.78435,0.57628,0.24355,0.65607,1.11158,1.50113,8.03299,
wb497_16_14_rec_voi_0961.bmp,19.10727,15.910727,102.0,81.47575,22.04204,27.05349,33.78778,180.75683,8.20055,0.21610,0.52454,1.11563,75.0,27.0,6.52058,-7.23776,22.82907,52.91313,59.43371,64.94341,72.94651,,,,,,,,,,,,79.12907,0.56081,0.24389,0.65761,1.10927,1.50344,8.38988,
wb497_16_14_rec_voi_0962.bmp,19.12715,15.912715,92.0,81.47575,21.95783,26.95015,33.78778,182.56274,8.31424,0.23867,0.55126,1.46730,69.0,23.0,5.67632,-8.30943,20.54096,53.84159,59.51792,66.08297,73.04985,,,,,,,,,,,,79.87675,0.54429,0.24055,0.65203,1.12035,1.51021,8.98877,
wb497_16_14_rec_voi_0963.bmp,19.14703,15.914703,98.0,81.47575,21.80405,26.76140,33.78778,183.12959,8.39888,0.22249,0.53224,1.67619,82.0,16.0,8.36604,-14.00607,27.72958,51.30566,59.67170,62.97046,73.23860,,,,,,,,,,,,81.95451,0.52755,0.23813,0.65169,1.12383,1.51022,9.22054,
wb497_16_14_rec_voi_0964.bmp,19.16692,15.916692,104.0,81.47575,21.61983,26.53530,33.78778,182.75075,8.45292,0.20788,0.51448,1.99696,86.0,18.0,5.63877,-11.23442,20.68619,54.21715,59.85592,66.54391,73.46470,,,,,,,,,,,,84.95477,0.51432,0.23660,0.65506,1.12150,1.51345,9.05183,
wb497_16_14_rec_voi_0965.bmp,19.18680,15.91868,111.0,81.47575,21.50282,26.39168,33.78778,187.93486,8.74001,0.19372,0.49664,2.42859,94.0,17.0,5.47313,-13.26597,20.28892,54.49981,59.97293,66.89083,73.60832,,,,,,,,,,,,88.73313,0.50283,0.22883,0.63823,1.15332,1.51255,9.02030,
wb497_16_14_rec_voi_0966.bmp,19.20668,15.920668,108.0,81.47575,21.57768,26.48356,33.78778,188.22652,8.72320,0.19979,0.50437,3.46523,91.0,17.0,5.55451,-19.22995,20.47204,54.34355,59.89807,66.69905,73.51644,,,,,,,,,,,,93.71016,0.49452,0.22927,0.63645,1.15511,1.51676,9.30349,
wb497_16_14_rec_voi_0967.bmp,19.22656,15.922656,106.0,81.47575,21.60590,26.51820,33.78778,188.04734,8.70352,0.20383,0.50943,0.40145,84.0,22.0,8.37187,-3.30753,27.92693,51.49798,59.86985,63.20651,73.48180,,,,,,,,,,,,99.03972,0.4992,0.22979,0.63675,1.15401,1.51464,9.22978,
wb497_16_14_rec_voi_0968.bmp,19.24645,15.924645,91.0,81.47575,21.74475,26.68862,33.78778,189.30735,8.70589,0.23895,0.55158,-0.75483,68.0,23.0,5.07094,3.88855,18.91033,54.66006,59.73100,67.08752,73.31138,,,,,,,,,,,,103.36506,0.4981,0.22973,0.63105,1.16174,1.51108,9.25548,
wb497_16_14_rec_voi_0969.bmp,19.26633,15.926633,93.0,81.47575,21.92245,26.90672,33.78778,190.39515,8.68494,0.23573,0.54785,-1.68474,70.0,23.0,10.79702,18.25539,32.99876,48.75628,59.55330,59.84146,73.09328,,,,,,,,,,,,107.41740,0.49328,0.23028,0.62558,1.16842,1.53905,9.02372,
wb497_16_14_rec_voi_0970.bmp,19.28621,15.928621,90.0,81.47575,22.09422,27.11754,33.78778,191.10810,8.64969,0.24549,0.55908,-0.72446,64.0,26.0,5.77831,4.21647,20.73121,53.60322,59.38153,65.79039,72.88246,,,,,,,,,,,,110.84655,0.4936,0.23122,0.62144,1.17279,1.52838,9.11631,
wb497_16_14_rec_voi_0971.bmp,19.30609,15.930609,102.0,81.47575,22.23985,27.29628,33.78778,193.43910,8.69786,0.21804,0.52689,0.70310,68.0,34.0,8.20821,-5.77153,26.95807,51.02770,59.23590,62.62931,72.70372,,,,,,,,,,,,113.94878,0.48812,0.22994,0.61245,1.18710,1.53119,8.95383,
wb497_16_14_rec_voi_0972.bmp,19.32598,15.932598,92.0,81.47575,22.30339,27.37427,33.78778,191.33388,8.57869,0.24243,0.55558,-0.59902,69.0,23.0,7.71682,4.62274,25.70542,51.45553,59.17236,63.15442,72.62573,,,,,,,,,,,,116.44650,0.48125,0.23314,0.61852,1.17418,1.52582,9.22096,
wb497_16_14_rec_voi_0973.bmp,19.34586,15.934586,89.0,81.47575,22.46335,27.57060,33.78778,191.54601,8.52705,0.25240,0.56689,-1.65644,67.0,22.0,7.57327,12.54536,25.21346,51.43913,59.01240,63.13428,72.42940,,,,,,,,,,,,118.53620,0.47399,0.23455,0.61617,1.17548,1.53244,8.81124,
wb497_16_14_rec_voi_0974.bmp,19.36574,15.936574,100.0,81.47575,22.59252,27.72914,33.78778,194.43007,8.60595,0.22593,0.53634,-1.31782,79.0,21.0,9.24637,12.21690,29.04112,49.63686,58.88323,60.92225,72.27086,,,,,,,,,,,,120.07904,0.46622,0.23240,0.60570,1.19318,1.53091,8.58530,
wb497_16_14_rec_voi_0975.bmp,19.38562,15.938562,96.0,81.47575,22.78351,27.96355,33.78778,193.97204,8.51370,0.23733,0.54971,-0.94700,75.0,21.0,9.22552,8.75683,28.82161,49.46672,58.69224,60.71343,72.03645,,,,,,,,,,,,122.33769,0.46345,0.23492,0.60516,1.19037,1.53653,8.48588,
wb497_16_14_rec_voi_0976.bmp,19.40551,15.940551,94.0,81.47575,22.96388,28.18492,33.78778,196.14714,8.54155,0.24430,0.55772,-0.44586,65.0,29.0,10.00756,4.48029,30.35222,48.50431,58.51187,59.53221,71.81508,,,,,,,,,,,,124.75537,0.46197,0.23415,0.59661,1.20371,1.54155,8.35112,
wb497_16_14_rec_voi_0977.bmp,19.42539,15.942539,107.0,81.47575,23.15981,28.42540,33.78778,197.51364,8.52829,0.21645,0.52497,-0.24316,78.0,29.0,8.18819,2.00870,26.12031,50.12775,58.31594,61.52475,71.57460,,,,,,,,,,,,127.58880,0.46618,0.23451,0.59050,1.21210,1.54574,8.35112,
wb497_16_14_rec_voi_0978.bmp,19.44527,15.944527,96.0,81.47575,23.31354,28.61408,33.78778,198.94037,8.53325,0.24285,0.55606,0.16329,68.0,28.0,10.47098,-1.68237,30.99342,47.69123,58.16221,58.53427,71.38592,,,,,,,,,,,,128.97242,0.46762,0.23438,0.58472,1.22086,1.54245,8.39429,
wb497_16_14_rec_voi_0979.bmp,19.46516,15.946516,100.0,81.47575,23.55375,28.90890,33.78778,201.53608,8.55643,0.23554,0.54763,-0.72465,74.0,26.0,10.61977,7.71556,31.07602,47.30224,57.92200,58.05683,71.09110,,,,,,,,,,,,129.99204,0.46825,0.23374,0.57481,1.23679,1.54348,8.39429,
wb497_16_14_rec_voi_0980.bmp,19.48504,15.948504,93.0,81.47575,23.81688,29.23187,33.78778,202.07150,8.48438,0.25610,0.57103,-1.05609,60.0,33.0,8.56671,9.06861,26.45387,49.09215,57.65887,60.25370,70.76813,,,,,,,,,,,,131.13731,0.46849,0.23573,0.57068,1.24007,1.55208,8.40835,
wb497_16_14_rec_voi_0981.bmp,19.50492,15.950492,91.0,81.47575,23.98193,29.43444,33.78778,202.58562,8.44743,0.26354,0.57926,-0.16205,49.0,42.0,8.65146,1.41919,26.51107,48.84236,57.49382,59.94711,70.56556,,,,,,,,,,,,132.48906,0.47405,0.23676,0.56760,1.24323,1.54918,8.51018,
wb497_16_14_rec_voi_0982.bmp,19.52480,15.95248,89.0,81.47575,24.02868,29.49181,33.78778,198.57965,8.26428,0.26999,0.58631,0.29977,48.0,41.0,8.66495,-2.58244,26.50349,48.78212,57.44707,59.87318,70.50819,,,,,,,,,,,,133.17263,0.4716,0.24201,0.57858,1.21864,1.54365,8.55718,
wb497_16_14_rec_voi_0983.bmp,19.54469,15.954469,102.0,81.47575,24.00436,29.46197,33.78778,196.74031,8.19602,0.23534,0.54739,-0.44096,67.0,35.0,8.55950,3.79298,26.28527,48.91189,57.47139,60.03245,70.53803,,,,,,,,,,,,133.13490,0.47208,0.24402,0.58424,1.20736,1.54496,8.43406,
